metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,128.764000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,582.465000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.663000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,435.148000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.033000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,128.611000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.120000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,131.373000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,579.010000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,140.040000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,435.925000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,1.058000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,130.270000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.045000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,131.323000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,580.218000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,131.458000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,444.941000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.972000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,130.305000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.046000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,136.762000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,582.757000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.261000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,435.215000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.030000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,136.657000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.075000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,136.887000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,582.648000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.470000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,434.403000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.051000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,135.552000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,1.284000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,139.353000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,578.909000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.613000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,432.668000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.973000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,138.302000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.078000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,139.351000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,578.536000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.455000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,432.618000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.973000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,138.315000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.063000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,136.846000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,581.030000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.201000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,435.214000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.024000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,135.492000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,1.330000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,136.912000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,581.535000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.410000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,434.783000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.066000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,136.766000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.080000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,139.495000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,578.523000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.927000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,432.250000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.980000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,138.476000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.039000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,141.889000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,587.268000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.854000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,439.391000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.056000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,141.719000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.114000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,141.901000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,585.758000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.758000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,439.144000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.056000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,133.322000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,8.523000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,146.442000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,581.152000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.830000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,434.981000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.043000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,138.110000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,8.289000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,154.994000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,596.027000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.074000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,448.949000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.154000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.759000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.081000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,154.983000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,597.118000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.119000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,448.836000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.167000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.752000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.064000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,154.714000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,596.308000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.799000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.406000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.051000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.623000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.040000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,154.968000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,597.249000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.904000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.289000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.027000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.898000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.043000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,155.135000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,595.759000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.573000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.354000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.114000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.970000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.051000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,156.187000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,595.650000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.343000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,448.840000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.057000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,156.084000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.046000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,156.135000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,595.657000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.491000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.190000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.061000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,156.020000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.054000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,156.313000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,595.849000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,143.918000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.195000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.024000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,156.234000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.055000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,156.192000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,595.803000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.168000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.362000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.064000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,156.076000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,0.052000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
checks,1648212180,1.000000,is status 200,,,,,,,,default,,,,,,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,160.673000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,596.118000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_connecting,1648212180,144.487000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_tls_handshaking,1648212180,449.200000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_sending,1648212180,0.057000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_waiting,1648212180,154.617000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_receiving,1648212180,5.999000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_failed,1648212180,0.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_reqs,1648212180,1.000000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_duration,1648212180,160.674000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
http_req_blocked,1648212180,596.163000,,,,true,,GET,01_Home,HTTP/1.1,default,,200,,tls1.2,https://test.k6.io,
